epoch_idx,power_delta_abs,power_delta_rel,power_theta_abs,power_theta_rel,power_alpha_abs,power_alpha_rel,power_beta_abs,power_beta_rel,power_gamma_abs,power_gamma_rel,power_total,sef95,rms,lempel_ziv,wpli_alpha,wpli_gamma,betti_0_max,betti_0_mean,betti_0_auc,n_features_0,total_persistence_0,persistence_entropy_0,betti_1_max,betti_1_mean,betti_1_auc,n_features_1,total_persistence_1,persistence_entropy_1,betti_2_max,betti_2_mean,betti_2_auc,n_features_2,total_persistence_2,persistence_entropy_2,topo_complexity,subject,task,acquisition,run,acq_time,source_file,epoch_file,bids_stem
0,6.045128578814241e-09,0.6158736376884547,2.5430647679536035e-11,0.0025908572979007585,7.588342584494823e-11,0.007730952436508375,1.4403253312193675e-11,0.0014673937694256586,2.5341448909101045e-12,0.00025817697871044357,9.815533916183346e-09,3.5,0.00012626660463865846,0.9715877043981176,0.02045420071664853,0.00045588383322952533,64.0,1.53125,1.5714285714285714,64.0,1.5120612340979278,4.001312547605357,8.0,0.234375,0.3571428571428571,28.0,0.329172657802701,3.0306445031556577,1.0,0.03125,0.047619047619047616,7.0,0.04166889935731888,1.7028155676384022,5.104301627954079,sub-1055,awake,EC,,2020-10-12T12:28:52.014016Z,data/raw/ds005620/sub-1055/eeg/sub-1055_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1055/sub-1055_task-awake_acq-EC_eeg_epochs.npy,sub-1055_task-awake_acq-EC_eeg
1,5.8371369519383615e-09,0.5609154121522942,3.90287507373897e-11,0.00375043929685124,7.264531762453163e-11,0.006980798739486003,1.3101471184331432e-11,0.001258976304594039,2.071832849626527e-12,0.00019909126448935116,1.0406447791371295e-08,5.5,0.00011850435112137347,1.458365442880111,0.012692867665646467,0.00048177884994739283,64.0,1.59375,1.6666666666666667,64.0,1.6422369559295475,3.9708949584250623,5.0,0.1875,0.2857142857142857,27.0,0.3348440071567893,2.758142066626876,1.0,0.015625,0.023809523809523808,2.0,0.016484089195728302,0.6179309744124648,3.7274011373918583,sub-1055,awake,EC,,2020-10-12T12:28:52.014016Z,data/raw/ds005620/sub-1055/eeg/sub-1055_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1055/sub-1055_task-awake_acq-EC_eeg_epochs.npy,sub-1055_task-awake_acq-EC_eeg
2,1.4983666882768823e-09,0.5580980452733624,2.804578232916524e-11,0.010446238840286438,3.589203339606827e-11,0.013368739331937402,1.0058696861441066e-11,0.003746572251164599,1.7180135654735553e-12,0.0006399101235669831,2.6847732239287207e-09,50.0,6.140951154520735e-05,2.5175190264594263,0.004239373347379196,9.855012661525514e-05,64.0,2.875,3.6190476190476186,64.0,3.616969645023346,3.972787671546995,9.0,0.46875,0.7142857142857143,26.0,0.7136816196143627,2.8559912026115115,1.0,0.046875,0.07142857142857142,4.0,0.08429168164730072,1.323095401271191,4.977059905144366,sub-1055,awake,EC,,2020-10-12T12:28:52.014016Z,data/raw/ds005620/sub-1055/eeg/sub-1055_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1055/sub-1055_task-awake_acq-EC_eeg_epochs.npy,sub-1055_task-awake_acq-EC_eeg
3,5.458432311496682e-10,0.4945788282420087,9.43498980094834e-12,0.008548876186299795,4.1779570697453774e-11,0.03785572475906558,8.075028734777612e-12,0.0073166396902186615,1.486811433112303e-12,0.0013471733538889953,1.1036526433811975e-09,50.5,3.3876352972583845e-05,2.718723771319593,0.005124576152631686,0.00043687840334148025,64.0,4.484375,6.071428571428571,64.0,6.061935119330883,4.002106872319286,7.0,0.75,1.1428571428571428,30.0,1.144811276346445,3.066803103094559,2.0,0.15625,0.23809523809523808,8.0,0.21132448315620422,1.6139101894910257,6.036849052088234,sub-1055,awake,EC,,2020-10-12T12:28:52.014016Z,data/raw/ds005620/sub-1055/eeg/sub-1055_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1055/sub-1055_task-awake_acq-EC_eeg_epochs.npy,sub-1055_task-awake_acq-EC_eeg
4,3.2607724884400235e-10,0.41356320132708807,9.752811184683952e-12,0.012369473275966379,1.0203081410102512e-10,0.1294055021109918,1.609188963546426e-11,0.02040931532830919,1.7738888618244115e-12,0.002249820124204786,7.884580828218009e-10,50.5,2.770050377876032e-05,2.335746035687221,0.03779399377866358,0.0004415281373435639,64.0,5.234375,7.2142857142857135,64.0,7.160862630233169,3.8664631782932215,5.0,0.953125,1.4523809523809523,28.0,1.3914919942617416,2.747811360416737,7.0,0.359375,0.5476190476190476,15.0,0.5918064713478088,2.346317870179611,7.077427696205898,sub-1055,awake,EC,,2020-10-12T12:28:52.014016Z,data/raw/ds005620/sub-1055/eeg/sub-1055_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1055/sub-1055_task-awake_acq-EC_eeg_epochs.npy,sub-1055_task-awake_acq-EC_eeg
5,2.2848256966081334e-10,0.342133728459549,1.3430320843032669e-11,0.02011079335835584,7.78161589056028e-11,0.1165232543572044,1.505011841486972e-11,0.02253630609407584,1.3079467743519093e-12,0.001958541989439153,6.678165601782438e-10,50.5,2.605760528240353e-05,2.425525659005022,0.01161836782518067,0.00048075823714195654,64.0,5.515625,7.642857142857142,64.0,7.59197873622179,3.885733412962118,6.0,0.953125,1.4523809523809523,25.0,1.4342640712857246,2.6647068487293213,4.0,0.234375,0.3571428571428571,14.0,0.40095847845077515,2.2901246468487684,6.790054045314589,sub-1055,awake,EC,,2020-10-12T12:28:52.014016Z,data/raw/ds005620/sub-1055/eeg/sub-1055_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1055/sub-1055_task-awake_acq-EC_eeg_epochs.npy,sub-1055_task-awake_acq-EC_eeg
6,1.3291940073098836e-10,0.2483417364605323,1.0843937975466758e-11,0.020260416252914137,4.7981130641322103e-11,0.08964618584853126,1.404315016808976e-11,0.026237707053597657,1.5675415384000154e-12,0.002928737155595054,5.352277978941835e-10,50.5,2.315020356036257e-05,2.6422266128214122,0.0006455138400435932,0.0004807525742515454,64.0,5.71875,7.9523809523809526,64.0,7.978571783751249,3.9294609557001,8.0,1.09375,1.6666666666666665,34.0,1.7805679887533188,3.070572226794753,11.0,0.59375,0.9047619047619047,22.0,0.9137986302375793,2.8104231105537116,8.575361956339362,sub-1055,awake,EC,,2020-10-12T12:28:52.014016Z,data/raw/ds005620/sub-1055/eeg/sub-1055_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1055/sub-1055_task-awake_acq-EC_eeg_epochs.npy,sub-1055_task-awake_acq-EC_eeg
7,1.2389986793990541e-10,0.24674967994174063,1.1174195340141644e-11,0.022253688963766824,5.34593031177564e-11,0.10646553667525206,1.2776303255966359e-11,0.025444326871900978,1.2818588399475471e-12,0.002552853879077263,5.021277756840822e-10,50.5,2.320430394320283e-05,2.5558905914938834,0.008189357383422375,0.0004807631938695799,64.0,5.59375,7.761904761904762,64.0,7.778508987277746,3.908366705849766,8.0,0.921875,1.4047619047619047,27.0,1.3949480429291725,2.7676428938794904,9.0,0.296875,0.45238095238095233,16.0,0.5087311863899231,2.532602902061027,7.203925025259613,sub-1055,awake,EC,,2020-10-12T12:28:52.014016Z,data/raw/ds005620/sub-1055/eeg/sub-1055_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1055/sub-1055_task-awake_acq-EC_eeg_epochs.npy,sub-1055_task-awake_acq-EC_eeg
8,1.2592508912803063e-10,0.259870632546481,1.1350117276581723e-11,0.02342314924346136,4.906932405541674e-11,0.10126398455787086,1.1686788518350913e-11,0.024117935081332115,1.01471102203607e-12,0.0020940512885426433,4.845683711702491e-10,50.5,2.26647771341959e-05,2.688961211260815,0.006748328955194254,0.0004807692307692308,64.0,5.515625,7.642857142857142,64.0,7.696229886263609,3.9470622033841947,7.0,1.140625,1.738095238095238,30.0,1.6393775194883347,2.933617481489025,6.0,0.3125,0.47619047619047616,17.0,0.4693635106086731,2.5685268762916342,7.6108853878776666,sub-1055,awake,EC,,2020-10-12T12:28:52.014016Z,data/raw/ds005620/sub-1055/eeg/sub-1055_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1055/sub-1055_task-awake_acq-EC_eeg_epochs.npy,sub-1055_task-awake_acq-EC_eeg
9,1.259621908362047e-10,0.2666001967392394,7.297711507462349e-12,0.01544567707754149,4.1400279450835296e-11,0.08762409238344064,1.1178481536606171e-11,0.02365936442611143,1.3293137381182313e-12,0.002813505399976198,4.724759860526578e-10,50.5,2.2179301595315337e-05,2.756603393212583,0.0008862596228914671,0.00048076673595655724,64.0,5.53125,7.666666666666667,64.0,7.675205539911985,3.973772999940274,9.0,1.03125,1.5714285714285712,28.0,1.6532929129898548,2.972978032669997,6.0,0.28125,0.4285714285714285,15.0,0.4063322842121124,2.283769561354586,7.31637279122655,sub-1055,awake,EC,,2020-10-12T12:28:52.014016Z,data/raw/ds005620/sub-1055/eeg/sub-1055_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1055/sub-1055_task-awake_acq-EC_eeg_epochs.npy,sub-1055_task-awake_acq-EC_eeg
