epoch_idx,power_delta_abs,power_delta_rel,power_theta_abs,power_theta_rel,power_alpha_abs,power_alpha_rel,power_beta_abs,power_beta_rel,power_gamma_abs,power_gamma_rel,power_total,sef95,rms,lempel_ziv,wpli_alpha,wpli_gamma,betti_0_max,betti_0_mean,betti_0_auc,n_features_0,total_persistence_0,persistence_entropy_0,betti_1_max,betti_1_mean,betti_1_auc,n_features_1,total_persistence_1,persistence_entropy_1,betti_2_max,betti_2_mean,betti_2_auc,n_features_2,total_persistence_2,persistence_entropy_2,topo_complexity,subject,task,acquisition,run,acq_time,source_file,epoch_file,bids_stem
0,8.410098086191507e-12,0.3921359812792253,1.970685723720888e-12,0.09188677375036426,4.971396021417897e-12,0.23180029973576124,2.6708777128714545e-12,0.1245344872413907,2.2252018800570642e-13,0.010375404826885917,2.144689211828025e-11,25.0,4.677031938626897e-06,1.316931789708233,0.0,0.0,64.0,6.546875,9.214285714285715,64.0,9.183799056336284,4.022044788445182,9.0,1.1875,1.8095238095238095,34.0,1.825249545276165,2.953878737820435,11.0,0.671875,1.0238095238095237,30.0,0.9742580652236938,2.8997894788559044,8.653175827176199,sub-1033,sed2,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed2_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed2_acq-rest_run-2_eeg
1,7.27602599293794e-12,0.40981155377514084,1.9391021731652748e-12,0.10921710220454285,4.179103504942732e-12,0.23538191073121495,2.4968800320452392e-12,0.14063312672546008,2.0536349797424896e-13,0.011566799551734749,1.7754565301812397e-11,24.5,4.458747753233183e-06,1.4286028828213333,0.0,0.0,64.0,6.9375,9.809523809523808,64.0,9.870482062920928,4.030896099849938,11.0,1.21875,1.8571428571428572,39.0,1.853973627090454,3.0504949045492515,12.0,0.609375,0.9285714285714285,31.0,0.8616282045841217,2.678240732625544,8.444337468849373,sub-1033,sed2,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed2_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed2_acq-rest_run-2_eeg
2,6.93684306471208e-12,0.3297145253057061,2.2780389308901177e-12,0.10827728373260072,6.6423742952023506e-12,0.3157181540961341,3.131728997015816e-12,0.14885395705287488,1.8958192806295601e-13,0.009011003252444564,2.1038936814446825e-11,22.5,4.3507789087016135e-06,1.4364739730848117,0.0,0.0,64.0,7.15625,10.142857142857142,64.0,10.113583412021399,4.065632297231019,13.0,1.5,2.2857142857142856,45.0,2.3643234372138977,3.335123194899183,13.0,0.5625,0.857142857142857,29.0,0.9898453652858734,2.935367579689815,9.624659577088769,sub-1033,sed2,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed2_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed2_acq-rest_run-2_eeg
3,5.907392629579397e-12,0.3029307097744645,2.4970058446766817e-12,0.1280462972871248,6.34485654401918e-12,0.325363830850318,2.89596149239215e-12,0.14850471695028217,1.716061983047267e-13,0.008799954686243642,1.9500804768118494e-11,22.5,4.602928584063193e-06,1.4824706568120136,0.0,0.0,64.0,6.796875,9.595238095238095,64.0,9.602049987763166,4.03497524168554,16.0,1.5,2.2857142857142856,45.0,2.338245376944542,3.3899539145906443,16.0,0.65625,0.9999999999999999,28.0,1.0561192631721497,2.8879356657957787,9.672254220503115,sub-1033,sed2,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed2_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed2_acq-rest_run-2_eeg
4,7.74985847564501e-12,0.2743701483791608,2.812069562949208e-12,0.09955639134102785,1.0008235859307148e-11,0.35432403912423677,5.295011223212092e-12,0.18746058648007888,1.7878236159714006e-13,0.0063294759811599694,2.824599731941404e-11,20.5,5.01498152516433e-06,1.4694341635631276,0.0,0.0,64.0,6.3125,8.857142857142858,64.0,8.89927800372243,4.006310256373297,16.0,1.375,2.0952380952380953,38.0,2.1555406749248505,3.223472915427185,8.0,0.46875,0.7142857142857142,23.0,0.7409965544939041,2.6866525249055297,8.80666266975147,sub-1033,sed2,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed2_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed2_acq-rest_run-2_eeg
5,8.635118639576387e-12,0.3261780563157367,3.212573755132547e-12,0.12134993240480678,6.9437455301527435e-12,0.2622890912228874,5.10439803375835e-12,0.1928106258647587,2.0264129006696315e-13,0.007654456746016169,2.6473634483914175e-11,20.0,5.4586498663411476e-06,1.3909692324990772,0.0,0.0,64.0,6.015625,8.404761904761905,64.0,8.387653693556786,4.06068660214585,17.0,1.515625,2.3095238095238093,45.0,2.3003328442573547,3.379219233752531,11.0,0.671875,1.0238095238095237,35.0,1.0229071080684662,3.03519953714913,9.737658723227483,sub-1033,sed2,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed2_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed2_acq-rest_run-2_eeg
6,1.3237853966272056e-11,0.3671643272306182,3.53490738669014e-12,0.09804398022243258,1.1444694719497618e-11,0.31742936942425803,3.874772373782557e-12,0.10747045521248501,1.8686827678558326e-13,0.005182967367787442,3.6054303167522256e-11,17.0,5.652866093441844e-06,1.3299682829571193,0.0,0.0,64.0,5.703125,7.928571428571429,64.0,7.937981303781271,4.079967271537251,13.0,1.53125,2.333333333333333,44.0,2.3257890716195107,3.2918439102156563,15.0,0.6875,1.0476190476190474,28.0,1.129551649093628,2.865968640135571,9.613153271064366,sub-1033,sed2,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed2_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed2_acq-rest_run-2_eeg
7,1.07068934276648e-11,0.36579195223405037,3.31032542289959e-12,0.11309446639710766,8.990229043987155e-12,0.3071435664554442,3.5225456901901256e-12,0.12034479221759804,1.894687725536253e-13,0.006473040258410017,2.927044556960083e-11,19.5,5.618944214802468e-06,1.2989758650446732,0.0,0.0,64.0,5.875,8.19047619047619,64.0,8.21248585358262,4.063146255345527,14.0,1.6875,2.571428571428571,40.0,2.5274279415607452,3.209258792292182,12.0,0.609375,0.9285714285714285,25.0,0.863880455493927,2.5837950996325967,9.18436228897945,sub-1033,sed2,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed2_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed2_acq-rest_run-2_eeg
8,1.1390668397111108e-11,0.361097522410764,4.031545759144334e-12,0.1278047200006152,9.003490393637772e-12,0.2854211852059766,4.286810764975075e-12,0.1358969195055211,1.968482244700999e-13,0.006240319151520433,3.1544576437591094e-11,19.0,5.428119948192034e-06,1.268721361844428,0.0,0.0,64.0,6.25,8.761904761904761,64.0,8.73274220712483,4.0326078158555845,15.0,1.59375,2.4285714285714284,46.0,2.3866095021367073,3.37718038964982,14.0,0.59375,0.9047619047619048,26.0,0.8537174165248871,2.7808953693426677,9.398402677654083,sub-1033,sed2,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed2_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed2_acq-rest_run-2_eeg
9,9.370090143097478e-12,0.3653202353689471,3.0258304183365582e-12,0.11797080537453818,4.893856948196753e-12,0.19080125643126336,5.43626431450657e-12,0.21194858625413843,1.9905409787743033e-13,0.00776070334193153,2.5648976530507165e-11,21.5,5.132582828082377e-06,1.341774918352337,0.0,0.0,64.0,6.3125,8.857142857142856,64.0,8.804044883698225,4.009799746568431,8.0,1.0,1.5238095238095237,36.0,1.5460332036018372,2.893119991537218,13.0,0.546875,0.8333333333333334,23.0,0.8044017553329468,2.9227857081980573,8.166340658670059,sub-1033,sed2,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed2_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed2_acq-rest_run-2_eeg
