epoch_idx,power_delta_abs,power_delta_rel,power_theta_abs,power_theta_rel,power_alpha_abs,power_alpha_rel,power_beta_abs,power_beta_rel,power_gamma_abs,power_gamma_rel,power_total,sef95,rms,lempel_ziv,wpli_alpha,wpli_gamma,betti_0_max,betti_0_mean,betti_0_auc,n_features_0,total_persistence_0,persistence_entropy_0,betti_1_max,betti_1_mean,betti_1_auc,n_features_1,total_persistence_1,persistence_entropy_1,betti_2_max,betti_2_mean,betti_2_auc,n_features_2,total_persistence_2,persistence_entropy_2,topo_complexity,subject,task,acquisition,run,acq_time,source_file,epoch_file,bids_stem
0,1.364325969031841e-10,0.6313571764888808,3.187849798995694e-12,0.014752133242708914,6.439279792848856e-12,0.029798490983206357,1.1881614476098787e-12,0.005498350642026128,1.5540650986531032e-13,0.0007191610912909614,2.160941571329187e-10,4.0,1.5003423868620303e-05,0.5076853219943581,0.0,0.0,64.0,4.21875,5.666666666666666,64.0,5.71275139041245,3.9991274840601014,10.0,1.34375,2.0476190476190474,32.0,1.9839235674589872,2.8567693582629126,12.0,0.546875,0.8333333333333333,19.0,0.8297218680381775,2.5732908168424946,8.243705610602571,sub-1016,sed2,rest,1.0,2019-12-20T13:31:43.545950Z,data/raw/ds005620/sub-1016/eeg/sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1016/sub-1016_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1016_task-sed2_acq-rest_run-1_eeg
1,7.481760533461149e-11,0.6310383590828388,2.924974077808983e-12,0.02467027425116673,2.796361209235871e-12,0.0235855074616078,9.102646299983938e-13,0.007677496437855172,1.6240870576171996e-13,0.0013698129300755914,1.1856268998187778e-10,4.5,1.2440984392014798e-05,0.6577279801419155,0.0,0.0,64.0,4.078125,5.4523809523809526,64.0,5.5211366629228,4.013841062001292,8.0,0.890625,1.357142857142857,22.0,1.3052858710289001,2.375640532928794,8.0,0.515625,0.7857142857142857,19.0,0.7839491367340088,2.5031971221470735,6.968072662838777,sub-1016,sed2,rest,1.0,2019-12-20T13:31:43.545950Z,data/raw/ds005620/sub-1016/eeg/sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1016/sub-1016_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1016_task-sed2_acq-rest_run-1_eeg
2,5.4791323370891276e-11,0.6694517483704486,3.3158232411980464e-12,0.04051341580274175,4.2508143057940486e-12,0.051937330473820424,8.660355128377892e-13,0.01058140144372142,1.6539351190409503e-13,0.002020812218091967,8.184506725729228e-11,10.0,9.257048986910377e-06,0.6702725302493342,0.0,0.0,64.0,5.296875,7.309523809523808,64.0,7.329128118231893,4.03099874466179,6.0,0.953125,1.452380952380952,24.0,1.4360299706459045,2.4610686856427635,9.0,0.5,0.7619047619047619,20.0,0.7363223880529404,2.701380037308732,7.33480108165034,sub-1016,sed2,rest,1.0,2019-12-20T13:31:43.545950Z,data/raw/ds005620/sub-1016/eeg/sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1016/sub-1016_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1016_task-sed2_acq-rest_run-1_eeg
3,4.8327555155080144e-11,0.6507468701624252,2.721705156151119e-12,0.036648680161592964,1.6774819981785079e-12,0.02258786227785672,1.510773039821666e-12,0.02034306978772081,1.9138271623527182e-13,0.002577032982397724,7.426475234989249e-11,8.0,9.820151717576664e-06,0.5950052296048218,0.0,0.0,64.0,4.671875,6.357142857142858,64.0,6.386043190956116,4.063277911611406,7.0,1.046875,1.5952380952380951,28.0,1.6127722188830376,2.5962175402940404,8.0,0.359375,0.5476190476190476,19.0,0.6079249382019043,2.5591700384811498,7.376084735860132,sub-1016,sed2,rest,1.0,2019-12-20T13:31:43.545950Z,data/raw/ds005620/sub-1016/eeg/sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1016/sub-1016_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1016_task-sed2_acq-rest_run-1_eeg
4,9.661276859930198e-11,0.6631963480731881,4.038481014246825e-12,0.027722069238276126,3.4806257734209614e-12,0.02389268349731233,1.52825579140547e-12,0.010490680212109462,1.801569772961532e-13,0.0012366838374982278,1.456774737677538e-10,5.0,1.2332395272096619e-05,0.6555142360053121,0.0,0.0,64.0,3.515625,4.595238095238095,64.0,4.687487788498402,3.970331284173818,6.0,0.59375,0.9047619047619047,23.0,0.897408340126276,2.269480829420309,6.0,0.34375,0.5238095238095237,15.0,0.6169080436229706,2.3020779744210405,6.085875187590596,sub-1016,sed2,rest,1.0,2019-12-20T13:31:43.545950Z,data/raw/ds005620/sub-1016/eeg/sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1016/sub-1016_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1016_task-sed2_acq-rest_run-1_eeg
5,7.089280834859528e-11,0.6819991656549789,3.965981435113138e-12,0.038153320382657556,2.379918381586452e-12,0.022895162265088476,9.252340167264838e-13,0.008900886311912765,1.8546348709017494e-13,0.0017841858208381802,1.0394852650664344e-10,6.0,1.1842304047604557e-05,0.6341147093514802,0.0,0.0,64.0,4.140625,5.5476190476190474,64.0,5.525961111299694,3.9903311831877426,7.0,1.078125,1.6428571428571428,31.0,1.596397951245308,2.740326314590816,11.0,0.5,0.7619047619047619,16.0,0.845869392156601,2.3954048434387634,7.577998501431488,sub-1016,sed2,rest,1.0,2019-12-20T13:31:43.545950Z,data/raw/ds005620/sub-1016/eeg/sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1016/sub-1016_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1016_task-sed2_acq-rest_run-1_eeg
6,9.692627692171124e-11,0.7285197052290305,5.964170391867145e-12,0.04482804657119241,5.0256787857657574e-12,0.03777413250422434,1.2800515902723543e-12,0.009621155757136898,1.7890781782155208e-13,0.0013447114120333128,1.3304551163957845e-10,8.5,1.2200927812955342e-05,0.6456753731759641,0.0,0.0,64.0,4.171875,5.595238095238095,64.0,5.573446806520224,4.0284603782320545,7.0,0.953125,1.4523809523809523,32.0,1.496609702706337,2.895812477626575,12.0,0.609375,0.9285714285714286,19.0,0.916556254029274,2.6413784606069624,7.950356894969149,sub-1016,sed2,rest,1.0,2019-12-20T13:31:43.545950Z,data/raw/ds005620/sub-1016/eeg/sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1016/sub-1016_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1016_task-sed2_acq-rest_run-1_eeg
7,1.425748458689067e-10,0.6949057622838614,5.127332262249793e-12,0.024990472284693265,3.6183464876607992e-12,0.017635718340716176,2.1080699195960625e-12,0.010274673105882372,1.6989731630211605e-13,0.0008280747096402917,2.051714831091967e-10,4.5,1.5015742974355817e-05,0.5005521464430808,0.0,0.0,64.0,3.921875,5.214285714285714,64.0,5.2013836838305,4.029621079977499,11.0,1.078125,1.6428571428571428,36.0,1.6427352204918861,2.975601774815375,12.0,0.546875,0.8333333333333333,26.0,0.8649298697710037,2.800023480221549,8.283290345299815,sub-1016,sed2,rest,1.0,2019-12-20T13:31:43.545950Z,data/raw/ds005620/sub-1016/eeg/sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1016/sub-1016_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1016_task-sed2_acq-rest_run-1_eeg
8,2.182683914409959e-10,0.7016478240263058,5.078325583694527e-12,0.01632483783827956,4.5269689737538874e-12,0.014552441189028818,1.8101738039264189e-12,0.005819003394166386,1.5664233928433005e-13,0.0005035440806780842,3.1107969549238237e-10,3.0,1.7601267245481722e-05,0.4444706283157971,0.0,0.0,64.0,3.796875,5.023809523809524,64.0,5.05931586958468,4.035889093385025,8.0,0.96875,1.476190476190476,42.0,1.6069659665226936,3.017531197576045,11.0,0.515625,0.7857142857142857,20.0,0.8609984815120697,2.388349713558675,7.873845359169483,sub-1016,sed2,rest,1.0,2019-12-20T13:31:43.545950Z,data/raw/ds005620/sub-1016/eeg/sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1016/sub-1016_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1016_task-sed2_acq-rest_run-1_eeg
9,2.0354697609051628e-10,0.6539893302590023,3.6549298992934545e-12,0.011743162207035598,4.519110753083741e-12,0.01451974512979853,1.9845178204669764e-12,0.006376186496217484,1.384807448869433e-13,0.0004449338002550628,3.112389861313252e-10,2.5,1.962801252375357e-05,0.4277445615059054,0.0,0.0,64.0,3.640625,4.785714285714286,64.0,4.876252332702279,4.046062251026412,10.0,1.140625,1.7380952380952381,33.0,1.8036339655518532,2.894367185582438,13.0,0.59375,0.9047619047619048,24.0,0.9225172847509384,2.7064101809600833,8.326928616845313,sub-1016,sed2,rest,1.0,2019-12-20T13:31:43.545950Z,data/raw/ds005620/sub-1016/eeg/sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1016/sub-1016_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1016_task-sed2_acq-rest_run-1_eeg
