epoch_idx,power_delta_abs,power_delta_rel,power_theta_abs,power_theta_rel,power_alpha_abs,power_alpha_rel,power_beta_abs,power_beta_rel,power_gamma_abs,power_gamma_rel,power_total,sef95,rms,lempel_ziv,wpli_alpha,wpli_gamma,betti_0_max,betti_0_mean,betti_0_auc,n_features_0,total_persistence_0,persistence_entropy_0,betti_1_max,betti_1_mean,betti_1_auc,n_features_1,total_persistence_1,persistence_entropy_1,betti_2_max,betti_2_mean,betti_2_auc,n_features_2,total_persistence_2,persistence_entropy_2,topo_complexity,subject,task,acquisition,run,acq_time,source_file,epoch_file,bids_stem
0,6.668193709250368e-11,0.2862501719648293,1.0178172701651633e-11,0.043692547234999934,5.99307281214628e-11,0.2572687894016613,4.3682430619436934e-11,0.1875185968174468,1.3868550210291833e-12,0.005953448648457448,2.329498586316891e-10,50.0,1.5493766113650054e-05,1.460825158587448,0.00018496715437970378,0.0,64.0,5.375,7.428571428571428,64.0,7.325538154691458,4.011321431882027,20.0,2.0,3.0476190476190474,48.0,2.9917753115296364,3.4956000180907214,10.0,0.5,0.7619047619047619,26.0,0.8106225728988647,2.5222631231975923,9.820261025716814,sub-1024,sed,rest,3.0,2019-11-25T15:41:55.233954Z,data/raw/ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,data/processed/sub-1024/sub-1024_task-sed_acq-rest_run-3_eeg_epochs.npy,sub-1024_task-sed_acq-rest_run-3_eeg
1,4.890092093026096e-11,0.25132252656753845,7.776279432580377e-12,0.039965590772379246,4.2182016787937346e-11,0.21679123487219287,4.485116220170401e-11,0.23050910268332606,1.3188625684650595e-12,0.006778192856013827,1.945743646545735e-10,50.0,1.460687053622678e-05,1.537322317085629,0.0,0.0,64.0,5.453125,7.547619047619047,64.0,7.5600872449576855,3.9810363775481727,20.0,1.890625,2.880952380952381,51.0,2.919652760028839,3.49465383870441,12.0,0.671875,1.0238095238095237,26.0,1.0717782974243164,2.74805525975446,10.234140155912026,sub-1024,sed,rest,3.0,2019-11-25T15:41:55.233954Z,data/raw/ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,data/processed/sub-1024/sub-1024_task-sed_acq-rest_run-3_eeg_epochs.npy,sub-1024_task-sed_acq-rest_run-3_eeg
2,2.889861772628628e-11,0.16462198838454742,9.395040843959925e-12,0.05351917933707601,4.283999129623211e-11,0.24403951138284183,5.4601383567045074e-11,0.3110386945316856,1.7179189616993823e-12,0.009786185555208306,1.7554530843583778e-10,50.0,1.3336320080270525e-05,1.723030852989573,0.0,0.0,64.0,5.859375,8.166666666666666,64.0,8.19104964286089,4.0063396268302505,16.0,1.953125,2.9761904761904763,45.0,2.9720232412219048,3.453940214664938,19.0,0.875,1.3333333333333333,36.0,1.2444815337657928,3.072257568561188,10.742702558213823,sub-1024,sed,rest,3.0,2019-11-25T15:41:55.233954Z,data/raw/ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,data/processed/sub-1024/sub-1024_task-sed_acq-rest_run-3_eeg_epochs.npy,sub-1024_task-sed_acq-rest_run-3_eeg
3,5.535636161718044e-11,0.2832791358603483,1.0505774176328743e-11,0.05376196237020597,3.8227827633342655e-11,0.19562604299540362,4.067324337902507e-11,0.20814014686745447,1.4512720940165272e-12,0.007426700250538974,1.9541277351421377e-10,50.0,1.4642538189946208e-05,1.5835649723835648,0.0,0.0,64.0,5.390625,7.452380952380952,64.0,7.504903640598059,4.011410966115628,14.0,1.8125,2.761904761904762,42.0,2.72863632440567,3.2825161445117397,9.0,0.515625,0.7857142857142856,28.0,0.8242030739784241,2.7370895396031476,9.572445082498982,sub-1024,sed,rest,3.0,2019-11-25T15:41:55.233954Z,data/raw/ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,data/processed/sub-1024/sub-1024_task-sed_acq-rest_run-3_eeg_epochs.npy,sub-1024_task-sed_acq-rest_run-3_eeg
4,7.379708046553178e-11,0.28120118880852574,1.0702934417353377e-11,0.04078315650041438,6.152444070615803e-11,0.23443672511451052,5.741068555956247e-11,0.21876140529979018,2.869206129911556e-12,0.010933009403328363,2.624351652929226e-10,50.0,1.7235430277651176e-05,1.5363384308026942,0.01487185600964176,0.0,64.0,5.09375,7.0,64.0,7.011975008994341,3.997283185021321,14.0,1.65625,2.5238095238095237,48.0,2.5946321338415146,3.4445600101094374,11.0,0.609375,0.9285714285714285,32.0,0.9074548184871674,2.8742842588752784,9.820931221313398,sub-1024,sed,rest,3.0,2019-11-25T15:41:55.233954Z,data/raw/ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,data/processed/sub-1024/sub-1024_task-sed_acq-rest_run-3_eeg_epochs.npy,sub-1024_task-sed_acq-rest_run-3_eeg
5,6.539736391976094e-11,0.23742563766150449,2.0586186704960042e-11,0.07473831072825589,6.756238732537334e-11,0.24528577195163115,6.390887018800623e-11,0.23202164960702226,8.358087546039618e-12,0.030344101754375262,2.7544356440982736e-10,50.0,1.7268886949750595e-05,1.5105114158756556,0.016831190843981766,0.0,64.0,5.3125,7.333333333333333,64.0,7.469517953693867,3.999402705293295,16.0,1.890625,2.8809523809523805,47.0,2.9722498804330826,3.463291940402652,15.0,0.9375,1.4285714285714284,37.0,1.4159119427204132,3.1166922610592467,10.968146024615393,sub-1024,sed,rest,3.0,2019-11-25T15:41:55.233954Z,data/raw/ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,data/processed/sub-1024/sub-1024_task-sed_acq-rest_run-3_eeg_epochs.npy,sub-1024_task-sed_acq-rest_run-3_eeg
6,9.662417596469715e-11,0.3606381658840393,1.184905512758553e-11,0.0442251793198484,5.514320420724675e-11,0.20581540621403466,4.614946394705407e-11,0.17224734770807257,9.581225100262227e-13,0.003576077531924461,2.679255417347203e-10,50.0,1.5924073522910476e-05,1.357517098879294,0.0,0.0,64.0,5.375,7.428571428571428,64.0,7.47318709269166,4.022386157955906,18.0,1.84375,2.8095238095238093,51.0,2.9111968502402306,3.5274875269739168,15.0,0.8125,1.238095238095238,33.0,1.1770520210266113,2.933181922060355,10.548918320301112,sub-1024,sed,rest,3.0,2019-11-25T15:41:55.233954Z,data/raw/ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,data/processed/sub-1024/sub-1024_task-sed_acq-rest_run-3_eeg_epochs.npy,sub-1024_task-sed_acq-rest_run-3_eeg
7,6.421386474478065e-11,0.3096465910860625,9.90637491117245e-12,0.047769671448008755,3.669818536574973e-11,0.17696284194563233,4.4274081072614744e-11,0.21349467645486048,1.2465362584008367e-12,0.006010940232504342,2.0737791596398745e-10,50.0,1.4917422049620654e-05,1.435490086801877,0.0,0.0,64.0,5.421875,7.499999999999999,64.0,7.50506192818284,4.022865528947174,17.0,1.9375,2.9523809523809526,48.0,2.9093810319900513,3.447436399063137,16.0,0.765625,1.1666666666666665,33.0,1.2008140981197357,2.915743006118816,10.47337453529174,sub-1024,sed,rest,3.0,2019-11-25T15:41:55.233954Z,data/raw/ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,data/processed/sub-1024/sub-1024_task-sed_acq-rest_run-3_eeg_epochs.npy,sub-1024_task-sed_acq-rest_run-3_eeg
8,6.144454400951089e-11,0.28593842356770627,8.787531555827684e-12,0.04089367022946587,4.723891871246941e-11,0.21983110405369324,5.184411435077999e-11,0.24126184948872453,1.2510841040106235e-12,0.005822046891519629,2.148873286872608e-10,50.0,1.4965793525334448e-05,1.54470146420764,0.0,0.0,64.0,5.109375,7.023809523809524,64.0,6.995873466134071,3.9578799041319748,12.0,1.625,2.4761904761904763,49.0,2.4352661445736885,3.350276184195224,11.0,0.515625,0.7857142857142857,27.0,0.7827841639518738,2.793323662702195,9.36165015542298,sub-1024,sed,rest,3.0,2019-11-25T15:41:55.233954Z,data/raw/ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,data/processed/sub-1024/sub-1024_task-sed_acq-rest_run-3_eeg_epochs.npy,sub-1024_task-sed_acq-rest_run-3_eeg
9,7.106861922395181e-11,0.27305486018106045,1.2490466046396271e-11,0.04798999188583601,6.305765373334941e-11,0.2422756908959687,6.796311005901577e-11,0.26112309085611446,6.677739430345367e-12,0.025656741701040153,2.6027231002893263e-10,50.0,1.5405255908262916e-05,1.5309270562465527,0.0007417442758806796,0.0,64.0,5.234375,7.214285714285714,64.0,7.170833569020033,3.9743579411173187,11.0,1.5,2.2857142857142856,40.0,2.365417666733265,3.1779654610008117,12.0,0.53125,0.8095238095238094,20.0,0.8471882194280624,2.6946748325477334,9.085246179709872,sub-1024,sed,rest,3.0,2019-11-25T15:41:55.233954Z,data/raw/ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,data/processed/sub-1024/sub-1024_task-sed_acq-rest_run-3_eeg_epochs.npy,sub-1024_task-sed_acq-rest_run-3_eeg
