epoch_idx,power_delta_abs,power_delta_rel,power_theta_abs,power_theta_rel,power_alpha_abs,power_alpha_rel,power_beta_abs,power_beta_rel,power_gamma_abs,power_gamma_rel,power_total,sef95,rms,lempel_ziv,wpli_alpha,wpli_gamma,betti_0_max,betti_0_mean,betti_0_auc,n_features_0,total_persistence_0,persistence_entropy_0,betti_1_max,betti_1_mean,betti_1_auc,n_features_1,total_persistence_1,persistence_entropy_1,betti_2_max,betti_2_mean,betti_2_auc,n_features_2,total_persistence_2,persistence_entropy_2,topo_complexity,subject,task,acquisition,run,acq_time,source_file,epoch_file,bids_stem
0,9.343519152792948e-11,0.4895140994695076,1.9720031882703543e-11,0.10331475208338473,3.900067708046282e-11,0.20432752378997437,1.7115749580760803e-11,0.08967071834242744,3.3472389433471842e-12,0.017536440288369072,1.9087334078668283e-10,19.0,1.3674155525222886e-05,1.2702777121484272,0.0,0.0,63.0,6.234375,8.75,63.0,8.675619594752789,4.055848804882305,13.0,1.3125,2.0,42.0,1.9849028214812279,3.164984448044757,10.0,0.390625,0.5952380952380952,18.0,0.559284508228302,2.5774409351444176,8.286612712898705,sub-1045,sed2,rest,1.0,2020-02-27T15:29:42.744695Z,data/raw/ds005620/sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1045/sub-1045_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1045_task-sed2_acq-rest_run-1_eeg
1,7.597999480081952e-11,0.4515305553816567,1.7918601731981625e-11,0.10648587451097209,3.044740101209315e-11,0.18094146919802306,1.7906270023883313e-11,0.10641259018105036,4.359371777659588e-12,0.025906681950187797,1.6827210007215866e-10,24.5,1.3078185475023929e-05,1.3548464757812466,0.0,0.0,63.0,6.390625,8.988095238095237,63.0,9.009227592498064,4.043231050284189,12.0,1.109375,1.6904761904761902,32.0,1.6405199021100998,2.954562932425776,13.0,0.40625,0.6190476190476191,23.0,0.5577199757099152,2.7903452007301186,7.943148010975909,sub-1045,sed2,rest,1.0,2020-02-27T15:29:42.744695Z,data/raw/ds005620/sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1045/sub-1045_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1045_task-sed2_acq-rest_run-1_eeg
2,6.038957278654565e-11,0.41300750631284605,1.486356924269182e-11,0.10165274209722738,3.298275365010451e-11,0.2255708097904527,2.0892802604761537e-11,0.14288699034482238,1.410235301120017e-12,0.00964467437265406,1.4621906833044722e-10,17.0,1.169564711744897e-05,1.3890232327656016,0.0,0.0,63.0,5.546875,7.7023809523809526,63.0,7.6020125560462475,4.066818479433533,16.0,1.4375,2.1904761904761907,40.0,2.1697626262903214,3.2452724524692735,11.0,0.59375,0.9047619047619048,25.0,0.9412794411182404,2.6281834221801756,8.984497942058011,sub-1045,sed2,rest,1.0,2020-02-27T15:29:42.744695Z,data/raw/ds005620/sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1045/sub-1045_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1045_task-sed2_acq-rest_run-1_eeg
3,3.016085811142913e-11,0.27284208384688846,7.815027058758397e-12,0.07069653854521668,3.955462386932161e-11,0.3578202570501801,2.2354172536772063e-11,0.20222100429213463,2.1308590184773876e-12,0.01927624250070641,1.1054327721802104e-10,21.5,1.081904883903917e-05,1.5140053878689719,0.0,0.0,63.0,6.453125,9.083333333333332,63.0,9.097965560853481,4.068138100980717,20.0,1.71875,2.619047619047619,37.0,2.5626178234815598,3.204498092363813,8.0,0.34375,0.5238095238095237,26.0,0.6777339577674866,2.7376099004404004,9.18245977405326,sub-1045,sed2,rest,1.0,2020-02-27T15:29:42.744695Z,data/raw/ds005620/sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1045/sub-1045_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1045_task-sed2_acq-rest_run-1_eeg
4,7.692679877976082e-11,0.43347848576948,1.1377522548260707e-11,0.06411174420695817,4.082471038563859e-11,0.23004510678533666,1.9654651691358804e-11,0.11075293381034741,5.494937737315916e-12,0.030963686615748734,1.7746393720833887e-10,26.5,1.3641933946928475e-05,1.4271914358211217,0.0,0.0,63.0,7.59375,10.821428571428571,63.0,10.780274827033281,4.063944957225186,13.0,1.703125,2.595238095238095,38.0,2.582238584756851,3.2803949628698694,12.0,0.546875,0.8333333333333333,27.0,0.8249172568321228,2.9186177237079525,9.606168528166796,sub-1045,sed2,rest,1.0,2020-02-27T15:29:42.744695Z,data/raw/ds005620/sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1045/sub-1045_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1045_task-sed2_acq-rest_run-1_eeg
5,9.351608899350861e-11,0.4683984225307926,1.6992244949451336e-11,0.08510985452067306,4.474923306409408e-11,0.2241375831931917,1.584847301868988e-11,0.07938099038756274,2.2649722670435265e-12,0.01134467286193741,1.9965073427923606e-10,16.0,1.4872685824229848e-05,1.2598001662116178,0.0,0.0,63.0,7.265625,10.32142857142857,63.0,10.253884192556143,4.062792696704342,13.0,1.546875,2.3571428571428568,34.0,2.3688554912805557,3.1599882050522368,9.0,0.65625,0.9999999999999999,32.0,1.021363914012909,2.904527067236485,9.454734677582186,sub-1045,sed2,rest,1.0,2020-02-27T15:29:42.744695Z,data/raw/ds005620/sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1045/sub-1045_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1045_task-sed2_acq-rest_run-1_eeg
6,9.151071879736803e-11,0.511608115217738,1.3878392411885394e-11,0.07758979797567776,3.815498231143398e-11,0.2133127008841756,1.4830327113241055e-11,0.08291177036067598,2.936866632164232e-12,0.016419112668696723,1.788687788082124e-10,18.0,1.3574462172982749e-05,1.2565571162787958,0.0,0.0,63.0,6.59375,9.297619047619047,63.0,9.301189795136452,4.043031297899901,11.0,1.453125,2.2142857142857144,42.0,2.2252450808882713,3.177252596901025,8.0,0.578125,0.8809523809523808,32.0,0.920036256313324,3.0120572231997005,9.33459115730232,sub-1045,sed2,rest,1.0,2020-02-27T15:29:42.744695Z,data/raw/ds005620/sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1045/sub-1045_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1045_task-sed2_acq-rest_run-1_eeg
7,9.582194241075187e-11,0.46642180661679367,1.2755709144665037e-11,0.06208954602933872,3.4731483401375694e-11,0.1690585770544048,2.13511571419627e-11,0.10392865179902544,9.54447340689122e-12,0.04645857115445648,2.0544052840453486e-10,35.0,1.4527589883073233e-05,1.344618395223885,0.0,0.0,63.0,6.203125,8.702380952380953,63.0,8.798579346388578,4.058071328653257,11.0,1.375,2.0952380952380953,41.0,2.0178397968411446,3.052594167055326,8.0,0.484375,0.738095238095238,26.0,0.7375770509243011,2.6035087757402633,8.411519790561035,sub-1045,sed2,rest,1.0,2020-02-27T15:29:42.744695Z,data/raw/ds005620/sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1045/sub-1045_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1045_task-sed2_acq-rest_run-1_eeg
8,8.627936238620956e-11,0.44364227450179833,1.4452108217261354e-11,0.07431170077674042,2.486833452507411e-11,0.12787118711413747,2.7843186487662206e-11,0.14316766189661298,9.128622964752217e-12,0.046938722576829434,1.9447957813105078e-10,37.0,1.4227977771952283e-05,1.5229861415290944,0.0,0.0,63.0,6.265625,8.797619047619047,63.0,8.760664362460375,4.053237513117841,12.0,1.484375,2.261904761904762,41.0,2.2445658147335052,3.199071105663792,11.0,0.640625,0.9761904761904762,25.0,0.9289371967315674,2.760126139160376,9.13270025628924,sub-1045,sed2,rest,1.0,2020-02-27T15:29:42.744695Z,data/raw/ds005620/sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1045/sub-1045_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1045_task-sed2_acq-rest_run-1_eeg
9,8.105831994881333e-11,0.4525239009965692,1.5013670928800107e-11,0.08381674998038091,2.65719856849712e-11,0.1483432993304248,2.316351425221321e-11,0.1293148419165404,8.978185802827779e-12,0.05012247559452557,1.7912494736809022e-10,37.5,1.365263779007364e-05,1.6142904704070056,0.0,0.0,63.0,7.09375,10.05952380952381,63.0,10.10495388880372,4.031360968079802,10.0,1.265625,1.9285714285714286,28.0,1.8762222826480865,2.9230979902713536,9.0,0.59375,0.9047619047619047,20.0,0.9275757372379303,2.4918363279194384,8.218732338076808,sub-1045,sed2,rest,1.0,2020-02-27T15:29:42.744695Z,data/raw/ds005620/sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1045/sub-1045_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1045_task-sed2_acq-rest_run-1_eeg
