epoch_idx,power_delta_abs,power_delta_rel,power_theta_abs,power_theta_rel,power_alpha_abs,power_alpha_rel,power_beta_abs,power_beta_rel,power_gamma_abs,power_gamma_rel,power_total,sef95,rms,lempel_ziv,wpli_alpha,wpli_gamma,betti_0_max,betti_0_mean,betti_0_auc,n_features_0,total_persistence_0,persistence_entropy_0,betti_1_max,betti_1_mean,betti_1_auc,n_features_1,total_persistence_1,persistence_entropy_1,betti_2_max,betti_2_mean,betti_2_auc,n_features_2,total_persistence_2,persistence_entropy_2,topo_complexity,subject,task,acquisition,run,acq_time,source_file,epoch_file,bids_stem
0,9.542910446970484e-11,0.28790772008406684,1.883041586767391e-11,0.05681099210585098,5.5137038356408176e-11,0.16634735381406351,1.746731333379859e-11,0.05269853873064986,9.545924759534643e-13,0.002879986612977343,3.314572615206021e-10,50.5,1.961095586011652e-05,1.8687451574438079,0.011646476222928906,0.0009769299375205012,63.0,5.28125,7.2976190476190474,63.0,7.2255489780473,3.8210881814532023,6.0,1.25,1.9047619047619047,29.0,1.941295824944973,2.9182175346139148,11.0,0.59375,0.9047619047619047,22.0,0.9322471022605896,2.6587648767672647,8.450525338586742,sub-1071,sed2,rest,1.0,2012-01-01T04:14:20.035956Z,data/raw/ds005620/sub-1071/eeg/sub-1071_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1071/sub-1071_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1071_task-sed2_acq-rest_run-1_eeg
1,1.1261328150305688e-10,0.3354334276737708,2.075764887553431e-11,0.06182937944650927,3.82973289751117e-11,0.1140736168719409,1.3519154016614425e-11,0.04026857321371553,1.204985955300687e-12,0.003589208696261026,3.3572468398283806e-10,50.5,1.9297951439511962e-05,1.8899497146968744,0.01536027209242171,0.0009762043070263914,63.0,5.84375,8.154761904761905,63.0,8.07361584253158,3.835466717649005,11.0,1.4375,2.1904761904761907,33.0,2.221865803003311,3.0090521867404822,11.0,0.734375,1.119047619047619,26.0,1.169963151216507,2.7932970530238714,9.194178193984172,sub-1071,sed2,rest,1.0,2012-01-01T04:14:20.035956Z,data/raw/ds005620/sub-1071/eeg/sub-1071_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1071/sub-1071_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1071_task-sed2_acq-rest_run-1_eeg
2,1.3659835268016115e-10,0.3512095680539289,2.2712115771206365e-11,0.05839537749238693,4.523254841525951e-11,0.11629791633064793,1.854678919673284e-11,0.047685859271111464,1.2534327855840124e-12,0.0032227151980400775,3.8893687730963586e-10,50.0,1.9898023310815915e-05,1.95880215942448,0.011919927525302567,0.0009783675132596136,63.0,5.625,7.821428571428571,63.0,7.829092501831838,3.795174348294317,8.0,1.34375,2.0476190476190474,28.0,1.965706743299961,2.856878729565169,6.0,0.375,0.5714285714285714,20.0,0.6375662088394165,2.7002641642223626,8.16041584592691,sub-1071,sed2,rest,1.0,2012-01-01T04:14:20.035956Z,data/raw/ds005620/sub-1071/eeg/sub-1071_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1071/sub-1071_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1071_task-sed2_acq-rest_run-1_eeg
3,8.640310315010828e-11,0.2629689202439319,1.6554679111116752e-11,0.05038437199728851,4.229436348121592e-11,0.1287234218629542,1.523375765863835e-11,0.04636413110985394,1.5157590073145508e-12,0.004613231411504252,3.2856773747239836e-10,50.5,1.996265746129211e-05,1.8435491541195754,0.007824686221715236,0.000979945883149099,63.0,4.921875,6.75,63.0,6.627996309223818,3.7694994522395593,4.0,0.8125,1.2380952380952381,22.0,1.1995566822588444,2.243729170355993,5.0,0.328125,0.49999999999999994,12.0,0.5343450307846069,1.9557733211912194,5.933404204590664,sub-1071,sed2,rest,1.0,2012-01-01T04:14:20.035956Z,data/raw/ds005620/sub-1071/eeg/sub-1071_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1071/sub-1071_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1071_task-sed2_acq-rest_run-1_eeg
4,1.1436831843762441e-10,0.30011496404418797,1.7290006774184924e-11,0.045370866969494786,5.013886016786212e-11,0.131569847507212,1.5751638806085076e-11,0.04133402133129633,1.2189025024759e-12,0.003198533349980448,3.81081692483635e-10,50.5,1.9381412130314857e-05,1.8138627739652817,0.007003586949055589,0.0009882591442597916,63.0,4.71875,6.44047619047619,63.0,6.326711517493095,3.7453662260428,6.0,0.90625,1.380952380952381,20.0,1.3003711476922035,2.2745257127010485,7.0,0.28125,0.42857142857142855,16.0,0.47740426659584045,2.3797233718455275,6.43202449883462,sub-1071,sed2,rest,1.0,2012-01-01T04:14:20.035956Z,data/raw/ds005620/sub-1071/eeg/sub-1071_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1071/sub-1071_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1071_task-sed2_acq-rest_run-1_eeg
5,6.426579845102999e-11,0.21522336683280058,1.3226042776766014e-11,0.04429344262266149,4.263408213569128e-11,0.14277968873383806,1.4820515114364415e-11,0.0496332612056545,8.646104071010706e-13,0.0028955426883362466,2.986004698130934e-10,50.5,1.8570752217783593e-05,1.9785099244008595,0.005678034849310449,0.0009849411760924328,63.0,5.140625,7.083333333333333,63.0,7.118951181388184,3.8194407712873994,8.0,1.328125,2.0238095238095237,33.0,2.1234778687357903,2.964136766033375,8.0,0.515625,0.7857142857142857,28.0,0.8159543573856354,2.810296426469943,8.713865418624744,sub-1071,sed2,rest,1.0,2012-01-01T04:14:20.035956Z,data/raw/ds005620/sub-1071/eeg/sub-1071_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1071/sub-1071_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1071_task-sed2_acq-rest_run-1_eeg
6,9.34830195738508e-11,0.28243354559396544,1.3305879980817763e-11,0.040200101337776274,4.120199088440186e-11,0.12448062144397108,1.2365750735751015e-11,0.03735975624397004,9.810368742244772e-13,0.0029639363812670933,3.3099120494788773e-10,50.5,2.0305013094912283e-05,1.7799354823603748,0.007923130807616231,0.0009740981805338349,63.0,5.0625,6.964285714285715,63.0,6.852114248412363,3.7466659545161116,12.0,1.4375,2.1904761904761902,33.0,2.2591863498091698,2.931434839071308,11.0,0.5,0.7619047619047619,23.0,0.8691245019435883,2.717039935445234,8.7767856262693,sub-1071,sed2,rest,1.0,2012-01-01T04:14:20.035956Z,data/raw/ds005620/sub-1071/eeg/sub-1071_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1071/sub-1071_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1071_task-sed2_acq-rest_run-1_eeg
7,1.9591223829324686e-10,0.3942503398612651,2.1030982090921614e-11,0.04232237816889786,4.6142473685690627e-11,0.0928563018375258,1.5164251300609875e-11,0.0305162723936535,1.341748824129731e-12,0.0027001117159909122,4.969234480867854e-10,50.0,2.2489573893835768e-05,1.559158621549032,0.007047240133978884,0.0009626188750781204,63.0,4.890625,6.702380952380952,63.0,6.602792248495007,3.7167517819054523,9.0,1.359375,2.071428571428571,36.0,2.140144992619753,2.9911790575390405,7.0,0.453125,0.6904761904761905,16.0,0.7015206217765808,2.346975946354471,8.179820618289845,sub-1071,sed2,rest,1.0,2012-01-01T04:14:20.035956Z,data/raw/ds005620/sub-1071/eeg/sub-1071_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1071/sub-1071_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1071_task-sed2_acq-rest_run-1_eeg
8,1.0304404212616302e-10,0.2914469201931559,1.3325163743276762e-11,0.03768852476975446,3.285931408021629e-11,0.09293837557937852,1.5770813855491656e-11,0.04460573393942563,1.3926145605399288e-12,0.003938832525499849,3.535602368275869e-10,50.5,2.0187084373901598e-05,1.7310402679885972,0.0041144861622203115,0.0009772663234402933,63.0,5.03125,6.916666666666666,63.0,6.7440777187403,3.7524472758623024,9.0,1.515625,2.3095238095238093,34.0,2.283569425344467,3.0743463847172237,11.0,0.546875,0.8333333333333333,15.0,0.8027650713920593,2.4147073797740037,8.575388261227754,sub-1071,sed2,rest,1.0,2012-01-01T04:14:20.035956Z,data/raw/ds005620/sub-1071/eeg/sub-1071_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1071/sub-1071_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1071_task-sed2_acq-rest_run-1_eeg
9,6.940025631912538e-11,0.21051633415069762,1.8722312619471584e-11,0.056791614736274997,5.814358521305372e-11,0.17637073784203908,1.865808516648795e-11,0.05659678940462525,1.4706440917762376e-12,0.004461000858808029,3.296668479389603e-10,50.5,1.8689121134229936e-05,1.973021686053007,0.01709427604539808,0.0009830603908459823,63.0,5.421875,7.511904761904763,63.0,7.473917543162315,3.792311029922071,7.0,1.34375,2.0476190476190474,27.0,2.0046747103333473,2.741565190383867,10.0,0.484375,0.738095238095238,21.0,0.691951334476471,2.693019528159431,8.131210763353115,sub-1071,sed2,rest,1.0,2012-01-01T04:14:20.035956Z,data/raw/ds005620/sub-1071/eeg/sub-1071_task-sed2_acq-rest_run-1_eeg.vhdr,data/processed/sub-1071/sub-1071_task-sed2_acq-rest_run-1_eeg_epochs.npy,sub-1071_task-sed2_acq-rest_run-1_eeg
