epoch_idx,power_delta_abs,power_delta_rel,power_theta_abs,power_theta_rel,power_alpha_abs,power_alpha_rel,power_beta_abs,power_beta_rel,power_gamma_abs,power_gamma_rel,power_total,sef95,rms,lempel_ziv,wpli_alpha,wpli_gamma,betti_0_max,betti_0_mean,betti_0_auc,n_features_0,total_persistence_0,persistence_entropy_0,betti_1_max,betti_1_mean,betti_1_auc,n_features_1,total_persistence_1,persistence_entropy_1,betti_2_max,betti_2_mean,betti_2_auc,n_features_2,total_persistence_2,persistence_entropy_2,topo_complexity,subject,task,acquisition,run,acq_time,source_file,epoch_file,bids_stem
0,1.7632460249454198e-11,0.41936956239891016,3.664521366995995e-12,0.0871567949303125,9.873368645870928e-12,0.2348277114959145,4.889021812014718e-12,0.11628025294580234,5.954529093053428e-13,0.014162222541364828,4.2045159759787135e-11,19.0,7.337141596508445e-06,1.2638019304297539,0.0,0.0,64.0,5.90625,8.238095238095237,64.0,8.175269893370569,4.022844943255288,13.0,1.390625,2.119047619047619,41.0,2.1652824208140373,3.229496687933935,18.0,0.78125,1.1904761904761905,38.0,1.1768076717853546,3.115798118612254,9.68738489914558,sub-1017,awake,EC,,2020-01-27T11:44:28.414896Z,data/raw/ds005620/sub-1017/eeg/sub-1017_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1017/sub-1017_task-awake_acq-EC_eeg_epochs.npy,sub-1017_task-awake_acq-EC_eeg
1,1.5122842031963546e-11,0.35771900569230763,5.703363173405476e-12,0.13490859715261022,1.092362273602623e-11,0.2583897560676846,5.0811349115931174e-12,0.12019027405839816,6.926583488539433e-13,0.016384291743100146,4.2275757763263696e-11,20.0,6.996888259891421e-06,1.3518597527524188,0.0,0.0,64.0,5.953125,8.309523809523808,64.0,8.45169878564775,4.037691204872351,16.0,1.65625,2.5238095238095237,45.0,2.6387834176421165,3.397791016051646,11.0,0.5625,0.857142857142857,29.0,0.8835807740688324,2.624782332058323,9.544937539820918,sub-1017,awake,EC,,2020-01-27T11:44:28.414896Z,data/raw/ds005620/sub-1017/eeg/sub-1017_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1017/sub-1017_task-awake_acq-EC_eeg_epochs.npy,sub-1017_task-awake_acq-EC_eeg
2,1.383747179798568e-11,0.3597212323111636,7.806950015632493e-12,0.20295077895831998,7.433797513270365e-12,0.19325024406658933,5.114939578748355e-12,0.1329688251818041,5.657194677007594e-13,0.014706537945273815,3.846720892476006e-11,19.5,6.69323389956844e-06,1.305617097454483,0.0,0.0,64.0,5.6875,7.904761904761904,64.0,7.787067588418722,4.107446733794989,17.0,1.65625,2.5238095238095237,42.0,2.4963096603751183,3.396004511385358,10.0,0.515625,0.7857142857142858,27.0,0.7787388563156128,2.6866273849153095,9.3576804129914,sub-1017,awake,EC,,2020-01-27T11:44:28.414896Z,data/raw/ds005620/sub-1017/eeg/sub-1017_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1017/sub-1017_task-awake_acq-EC_eeg_epochs.npy,sub-1017_task-awake_acq-EC_eeg
3,1.5782095583569215e-11,0.4283609387831335,4.332926681858139e-12,0.11760520212864418,6.0463101862574245e-12,0.1641102155188892,4.67213298743753e-12,0.12681201061169645,6.88110032795542e-13,0.01867682641215696,3.6842984863190857e-11,20.5,6.6739316935127135e-06,1.3083227847325538,0.0,0.0,64.0,5.6875,7.904761904761903,64.0,7.9899968057870865,4.057825319146622,11.0,1.3125,2.0,36.0,1.9748772084712982,3.067132727986297,10.0,0.359375,0.5476190476190477,18.0,0.6008955240249634,2.356122442662588,7.999027903145146,sub-1017,awake,EC,,2020-01-27T11:44:28.414896Z,data/raw/ds005620/sub-1017/eeg/sub-1017_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1017/sub-1017_task-awake_acq-EC_eeg_epochs.npy,sub-1017_task-awake_acq-EC_eeg
4,1.2688724227477417e-11,0.25503080022816077,4.636028071102103e-12,0.09317957642211593,2.1758982509638045e-11,0.4373340157844029,6.379809275695681e-12,0.12822785299095255,7.742571427144044e-13,0.015561802364750407,4.9753693342629896e-11,20.5,7.314180038520135e-06,1.3862957726551368,0.0,0.0,64.0,5.640625,7.833333333333332,64.0,7.892643798142672,4.044908193194144,15.0,1.75,2.6666666666666665,46.0,2.775325894355774,3.406261899809371,12.0,0.6875,1.0476190476190474,28.0,1.00661239027977,2.956182233719042,10.144382418163957,sub-1017,awake,EC,,2020-01-27T11:44:28.414896Z,data/raw/ds005620/sub-1017/eeg/sub-1017_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1017/sub-1017_task-awake_acq-EC_eeg_epochs.npy,sub-1017_task-awake_acq-EC_eeg
5,1.2128594018160053e-11,0.23882983641339883,6.418934733973906e-12,0.12639825606891225,2.203658557412213e-11,0.43393274767851997,6.145433937460659e-12,0.12101262353867917,6.555589205700385e-13,0.012908918339970816,5.078341215779359e-11,20.0,7.346581696765497e-06,1.333411884947391,0.0,0.0,64.0,5.515625,7.642857142857142,64.0,7.613926501013339,4.084011063063717,15.0,1.875,2.8571428571428568,49.0,2.8448713570833206,3.461961073908111,12.0,0.765625,1.1666666666666665,34.0,1.1966788172721863,3.0339741529048867,10.537485401168503,sub-1017,awake,EC,,2020-01-27T11:44:28.414896Z,data/raw/ds005620/sub-1017/eeg/sub-1017_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1017/sub-1017_task-awake_acq-EC_eeg_epochs.npy,sub-1017_task-awake_acq-EC_eeg
6,1.537363572053946e-11,0.4081983883225948,3.577107886418366e-12,0.09497881312103727,7.62057799040215e-12,0.20234040342277876,4.247927222867383e-12,0.11279030397276096,6.01254631543091e-13,0.01596441960957126,3.766216663351899e-11,19.5,7.0091327870613895e-06,1.221740791834291,0.0,0.0,64.0,5.515625,7.642857142857142,64.0,7.6250502578914165,4.083713140739261,15.0,1.796875,2.738095238095238,40.0,2.646857373416424,3.377334019345346,10.0,0.625,0.9523809523809523,27.0,0.9432388246059418,2.8000319885673868,9.767462205935098,sub-1017,awake,EC,,2020-01-27T11:44:28.414896Z,data/raw/ds005620/sub-1017/eeg/sub-1017_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1017/sub-1017_task-awake_acq-EC_eeg_epochs.npy,sub-1017_task-awake_acq-EC_eeg
7,1.3133455902800328e-11,0.37957033245516214,3.5831788536002776e-12,0.10355754028285648,7.39806142424417e-12,0.21381155539764118,3.9905751578949565e-12,0.11533171090531724,6.081450026791997e-13,0.017576013697862318,3.4600849381061035e-11,20.5,6.833889983681729e-06,1.2539630676004059,0.0,0.0,64.0,5.4375,7.523809523809524,64.0,7.432125590741634,4.072613721435949,16.0,1.53125,2.333333333333333,44.0,2.331934340298176,3.3618912581305134,9.0,0.5,0.761904761904762,23.0,0.8630774319171906,2.696621445631762,9.253524475977642,sub-1017,awake,EC,,2020-01-27T11:44:28.414896Z,data/raw/ds005620/sub-1017/eeg/sub-1017_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1017/sub-1017_task-awake_acq-EC_eeg_epochs.npy,sub-1017_task-awake_acq-EC_eeg
8,1.4693078784071332e-11,0.3583884060718544,3.4757803725287957e-12,0.08478001145116462,1.1849289479970117e-11,0.28902369831530783,3.5791400103162945e-12,0.08730112335583798,6.83766879848372e-13,0.016678201062887157,4.0997639809602186e-11,20.5,7.575854397146031e-06,1.3233270505473094,0.0,0.0,64.0,5.234375,7.214285714285714,64.0,7.274196281097829,4.031469503595186,13.0,1.40625,2.142857142857143,36.0,1.968029297888279,3.090496505516169,8.0,0.515625,0.7857142857142856,25.0,0.810735821723938,2.74309589440582,8.612357519534207,sub-1017,awake,EC,,2020-01-27T11:44:28.414896Z,data/raw/ds005620/sub-1017/eeg/sub-1017_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1017/sub-1017_task-awake_acq-EC_eeg_epochs.npy,sub-1017_task-awake_acq-EC_eeg
9,1.6662892039201375e-11,0.28662966227773073,2.9234404225970247e-12,0.05028807358570709,2.565472201736742e-11,0.4413042039981628,5.965634188883811e-12,0.10261890365786736,7.965366038043786e-13,0.01370176420774807,5.813387179396602e-11,19.5,8.105718734441325e-06,1.3860498010844031,0.0,0.0,64.0,5.265625,7.261904761904762,64.0,7.319979829713702,4.054088877137413,12.0,1.53125,2.333333333333333,42.0,2.3900472819805145,3.1505142325198263,9.0,0.546875,0.8333333333333333,31.0,0.8249132335186005,2.9640301086896486,9.32950485670859,sub-1017,awake,EC,,2020-01-27T11:44:28.414896Z,data/raw/ds005620/sub-1017/eeg/sub-1017_task-awake_acq-EC_eeg.vhdr,data/processed/sub-1017/sub-1017_task-awake_acq-EC_eeg_epochs.npy,sub-1017_task-awake_acq-EC_eeg
