epoch_idx,power_delta_abs,power_delta_rel,power_theta_abs,power_theta_rel,power_alpha_abs,power_alpha_rel,power_beta_abs,power_beta_rel,power_gamma_abs,power_gamma_rel,power_total,sef95,rms,lempel_ziv,wpli_alpha,wpli_gamma,betti_0_max,betti_0_mean,betti_0_auc,n_features_0,total_persistence_0,persistence_entropy_0,betti_1_max,betti_1_mean,betti_1_auc,n_features_1,total_persistence_1,persistence_entropy_1,betti_2_max,betti_2_mean,betti_2_auc,n_features_2,total_persistence_2,persistence_entropy_2,topo_complexity,subject,task,acquisition,run,acq_time,source_file,epoch_file,bids_stem
0,7.192253843939607e-11,0.2523850185871913,2.420567695267704e-11,0.08494069258643706,1.1483626574866677e-10,0.40297455699346246,3.810094438299551e-11,0.13370089216740683,5.663813382130153e-13,0.001987501660453497,2.8497150441815556e-10,23.0,1.7731836123857647e-05,1.4003161521869578,0.08702942088403202,0.0,64.0,5.625,7.809523809523809,64.0,7.868198350071907,4.019795876577216,15.0,1.828125,2.7857142857142856,43.0,2.7969826459884644,3.416785670751276,18.0,0.828125,1.2619047619047616,35.0,1.29415825009346,3.1072466595757064,10.615173226408906,sub-1046,sed,rest,1.0,2020-02-24T16:18:26.499286Z,data/raw/ds005620/sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_eeg.vhdr,data/processed/sub-1046/sub-1046_task-sed_acq-rest_run-1_eeg_epochs.npy,sub-1046_task-sed_acq-rest_run-1_eeg
1,6.068286253515781e-11,0.2719810367281664,1.869433677495787e-11,0.08378815508336841,7.722639099594698e-11,0.34612925310969384,3.114148119014612e-11,0.13957634800829372,5.265124945789117e-13,0.002359832877741042,2.231143143843803e-10,49.5,1.545019586046692e-05,1.449510466333698,0.03937889168497313,0.0,64.0,5.359375,7.404761904761905,64.0,7.3822125270962715,4.047707464227652,13.0,1.71875,2.6190476190476186,46.0,2.545741952955723,3.38652975750984,13.0,0.65625,1.0,27.0,0.990520179271698,2.8011149854194204,9.72390687515668,sub-1046,sed,rest,1.0,2020-02-24T16:18:26.499286Z,data/raw/ds005620/sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_eeg.vhdr,data/processed/sub-1046/sub-1046_task-sed_acq-rest_run-1_eeg_epochs.npy,sub-1046_task-sed_acq-rest_run-1_eeg
2,4.5496300117138644e-11,0.2097352700081481,3.0872117001609486e-11,0.1423186452169669,7.944482265552393e-11,0.3662359639686165,3.8711658108601624e-11,0.1784584690395987,5.604889148532735e-13,0.0025838209610596894,2.1692250480985452e-10,49.5,1.4750083209946752e-05,1.5107573874463893,0.03353970587832586,0.0,64.0,5.296875,7.309523809523808,64.0,7.250528167933226,4.032022523760897,13.0,1.515625,2.3095238095238093,46.0,2.3451811224222183,3.2945432748761205,16.0,0.84375,1.2857142857142854,26.0,1.3101062774658203,2.9071793126580388,9.857009987422199,sub-1046,sed,rest,1.0,2020-02-24T16:18:26.499286Z,data/raw/ds005620/sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_eeg.vhdr,data/processed/sub-1046/sub-1046_task-sed_acq-rest_run-1_eeg_epochs.npy,sub-1046_task-sed_acq-rest_run-1_eeg
3,6.835399303697652e-11,0.2696960664969221,3.471223985001569e-11,0.13695987799546167,9.170102750061248e-11,0.36181363095002594,3.0953382429924804e-11,0.12212900980941602,5.233275732499182e-13,0.0020648301836372978,2.534482386963423e-10,29.0,1.5586869267281145e-05,1.4438531202068228,0.03815477037501377,0.0,64.0,5.203125,7.166666666666666,64.0,7.290213894098997,4.044539369083162,16.0,1.5625,2.3809523809523805,48.0,2.4290302619338036,3.3996624058632166,9.0,0.53125,0.8095238095238095,24.0,0.821353942155838,2.544088074574983,9.19413468452784,sub-1046,sed,rest,1.0,2020-02-24T16:18:26.499286Z,data/raw/ds005620/sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_eeg.vhdr,data/processed/sub-1046/sub-1046_task-sed_acq-rest_run-1_eeg_epochs.npy,sub-1046_task-sed_acq-rest_run-1_eeg
4,5.834931214747908e-11,0.2565526240741237,2.7100287422129886e-11,0.11915564375013415,8.161785378489392e-11,0.35886069242578633,3.7746475895532084e-11,0.1659652373634331,5.921690798356627e-13,0.0026036730466232616,2.2743603717972758e-10,49.5,1.4929016288078856e-05,1.5107573874463893,0.044543973556709075,0.0,64.0,5.484375,7.595238095238094,64.0,7.606579430401325,4.063852071071281,14.0,1.515625,2.3095238095238093,52.0,2.388608455657959,3.5401060980621475,14.0,0.640625,0.9761904761904762,27.0,0.9091402888298035,2.682377036370273,9.520231878920182,sub-1046,sed,rest,1.0,2020-02-24T16:18:26.499286Z,data/raw/ds005620/sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_eeg.vhdr,data/processed/sub-1046/sub-1046_task-sed_acq-rest_run-1_eeg_epochs.npy,sub-1046_task-sed_acq-rest_run-1_eeg
5,3.5863883128953275e-11,0.1670276644459306,2.4706100351643534e-11,0.11506289557279858,9.207789796470203e-11,0.4288313172568537,4.527113122967604e-11,0.21083972666678466,7.464601529002404e-13,0.0034764639259105877,2.1471822196593645e-10,50.0,1.4666867173218634e-05,1.641614263076718,0.05571412888908697,0.0,64.0,5.359375,7.404761904761904,64.0,7.483443591743708,4.050669915128919,12.0,1.59375,2.4285714285714284,47.0,2.5674628987908363,3.4441702887138104,12.0,0.53125,0.8095238095238095,22.0,0.8986599743366241,2.565006709911245,9.475299871752515,sub-1046,sed,rest,1.0,2020-02-24T16:18:26.499286Z,data/raw/ds005620/sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_eeg.vhdr,data/processed/sub-1046/sub-1046_task-sed_acq-rest_run-1_eeg_epochs.npy,sub-1046_task-sed_acq-rest_run-1_eeg
6,4.663451329244246e-11,0.19316118356550205,2.3160409548561633e-11,0.09593092764167267,1.0893214788398672e-10,0.45119936133252475,4.370993610273688e-11,0.18104752028248136,8.165583975606486e-13,0.0033822029091215107,2.414279744596224e-10,39.5,1.585530480952002e-05,1.5646251614370696,0.0971132138988367,0.0,64.0,5.203125,7.166666666666666,64.0,7.14385449513793,4.018731813985919,11.0,1.546875,2.3571428571428568,42.0,2.298012562096119,3.317621998128557,11.0,0.578125,0.8809523809523808,27.0,0.8382106870412827,2.6211733634562133,9.075018610722172,sub-1046,sed,rest,1.0,2020-02-24T16:18:26.499286Z,data/raw/ds005620/sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_eeg.vhdr,data/processed/sub-1046/sub-1046_task-sed_acq-rest_run-1_eeg_epochs.npy,sub-1046_task-sed_acq-rest_run-1_eeg
7,5.174578063464101e-11,0.23141534868050997,2.532528365369687e-11,0.11325869037580401,8.367893931774134e-11,0.37422550557613576,3.880722412054275e-11,0.173552069193562,6.630628069953505e-13,0.002965322173054337,2.2360565506863068e-10,49.5,1.579156560183037e-05,1.5068218423146502,0.04737583151862295,0.0,64.0,5.296875,7.309523809523808,64.0,7.387917377054691,4.022643600308544,11.0,1.515625,2.3095238095238093,40.0,2.260523185133934,3.2403483816751955,8.0,0.453125,0.6904761904761905,21.0,0.7819657921791077,2.475463982585636,8.758301341573873,sub-1046,sed,rest,1.0,2020-02-24T16:18:26.499286Z,data/raw/ds005620/sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_eeg.vhdr,data/processed/sub-1046/sub-1046_task-sed_acq-rest_run-1_eeg_epochs.npy,sub-1046_task-sed_acq-rest_run-1_eeg
8,4.653252105467007e-11,0.2264309706725427,2.322594647532518e-11,0.11301931393353111,7.007368516322406e-11,0.34098415883096794,4.461188864550509e-11,0.21708501969341082,6.500137547343064e-13,0.0031630189402820155,2.0550422460522825e-10,50.0,1.4658726286143064e-05,1.5744640242664176,0.015747130402181647,0.0,64.0,5.796875,8.071428571428571,64.0,7.9985612742602825,4.04367566921253,12.0,1.734375,2.6428571428571423,49.0,2.665804862976074,3.4517029691379357,12.0,0.578125,0.8809523809523808,25.0,0.8817757070064545,2.692252912572089,9.691536451692553,sub-1046,sed,rest,1.0,2020-02-24T16:18:26.499286Z,data/raw/ds005620/sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_eeg.vhdr,data/processed/sub-1046/sub-1046_task-sed_acq-rest_run-1_eeg_epochs.npy,sub-1046_task-sed_acq-rest_run-1_eeg
9,3.7843850751518526e-11,0.2150405782572266,2.52307219925946e-11,0.14336884168472624,6.034096402628782e-11,0.34287620152636755,3.37202686936098e-11,0.19160909724737626,6.314974668890316e-13,0.003588365817723825,1.7598469581053014e-10,50.0,1.4170522263157181e-05,1.6091460157398696,0.0166729820379808,0.0,64.0,5.96875,8.333333333333332,64.0,8.249436132609844,4.053788955108956,16.0,1.75,2.666666666666666,51.0,2.5896036103367805,3.513580360347501,10.0,0.53125,0.8095238095238095,24.0,0.7446613907814026,2.5215350227647724,9.369380384230457,sub-1046,sed,rest,1.0,2020-02-24T16:18:26.499286Z,data/raw/ds005620/sub-1046/eeg/sub-1046_task-sed_acq-rest_run-1_eeg.vhdr,data/processed/sub-1046/sub-1046_task-sed_acq-rest_run-1_eeg_epochs.npy,sub-1046_task-sed_acq-rest_run-1_eeg
