epoch_idx,power_delta_abs,power_delta_rel,power_theta_abs,power_theta_rel,power_alpha_abs,power_alpha_rel,power_beta_abs,power_beta_rel,power_gamma_abs,power_gamma_rel,power_total,sef95,rms,lempel_ziv,wpli_alpha,wpli_gamma,betti_0_max,betti_0_mean,betti_0_auc,n_features_0,total_persistence_0,persistence_entropy_0,betti_1_max,betti_1_mean,betti_1_auc,n_features_1,total_persistence_1,persistence_entropy_1,betti_2_max,betti_2_mean,betti_2_auc,n_features_2,total_persistence_2,persistence_entropy_2,topo_complexity,subject,task,acquisition,run,acq_time,source_file,epoch_file,bids_stem
0,1.4199750901707829e-11,0.4481480461854448,2.692065768106024e-12,0.08496233648960223,7.0236576343031326e-12,0.22166856782747224,4.13975479811953e-12,0.1306518006763736,1.7523705532652796e-13,0.0055305296908010546,3.1685401783124e-11,20.0,5.6150656746467575e-06,1.2111640142927418,0.0,0.0,64.0,5.8125,8.095238095238093,64.0,8.105338148772717,4.053293942358685,12.0,1.203125,1.8333333333333333,44.0,1.7806749790906906,3.1589146114986373,11.0,0.546875,0.8333333333333333,26.0,0.8605751395225525,2.94303772492513,8.74320245503701,sub-1033,sed,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed_acq-rest_run-2_eeg
1,8.299871779005728e-12,0.43983469639652,2.0970177235534273e-12,0.11112715694118035,3.7793976273035575e-12,0.20028143231941864,2.438479936760461e-12,0.12922224718783845,1.8275463407649e-13,0.009684707322517134,1.8870434385929442e-11,23.0,4.833469574805349e-06,1.2869232580787218,0.0,0.0,64.0,5.765625,8.023809523809524,64.0,8.01947196945548,4.047998556585231,7.0,1.015625,1.5476190476190477,30.0,1.6015532240271568,2.6498713447150433,11.0,0.546875,0.8333333333333333,22.0,0.8171686232089996,2.5501507853753385,7.618743977326538,sub-1033,sed,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed_acq-rest_run-2_eeg
2,9.572940491670246e-12,0.31608193749661784,8.506207085032905e-12,0.28086024545166194,6.6242065289409305e-12,0.2187198422331443,3.347027672130798e-12,0.11051306465160249,1.9029315314239588e-13,0.006283150782137025,3.02862623770543e-11,19.0,5.450989647215465e-06,1.3142261024301625,0.0,0.0,64.0,5.6875,7.904761904761903,64.0,7.9250619653612375,4.056327622736135,18.0,1.453125,2.2142857142857144,43.0,2.278648041188717,3.279810614467153,12.0,0.59375,0.9047619047619047,31.0,0.9560836255550385,2.778676001029982,9.29321828224089,sub-1033,sed,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed_acq-rest_run-2_eeg
3,1.639914832597991e-11,0.3498822666016968,1.6048064673979056e-11,0.3423917590773361,8.015581599206618e-12,0.17101557973094833,3.3114225610618672e-12,0.07065050015462256,1.642428834336475e-13,0.0035041863874067424,4.687047584680412e-11,14.0,7.237631052703364e-06,1.1442597470531752,0.0,0.0,64.0,5.28125,7.285714285714285,64.0,7.333754148334265,4.082470007316621,20.0,1.796875,2.738095238095238,47.0,2.726193442940712,3.444378298849088,8.0,0.5625,0.857142857142857,32.0,0.8933460414409637,2.763039217247121,9.826957000477885,sub-1033,sed,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed_acq-rest_run-2_eeg
4,1.7249795342330955e-11,0.30133566167478193,1.3094014562857683e-11,0.22873857132642197,1.519919963053042e-11,0.2655139256263248,5.991184032305126e-12,0.1046596419703433,1.9905929961711803e-13,0.003477355213336541,5.7244453731294126e-11,14.5,7.849755093047861e-06,1.097771120184506,0.0,0.0,64.0,5.15625,7.095238095238095,64.0,7.161195373162627,4.074748453714855,16.0,1.515625,2.3095238095238093,50.0,2.283074013888836,3.3682845624947055,14.0,0.671875,1.0238095238095237,32.0,1.0094504952430725,2.7718774394216066,9.432686511048221,sub-1033,sed,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed_acq-rest_run-2_eeg
5,1.9164648450909322e-11,0.3737127966665716,1.2592153425699801e-11,0.24554840569222863,9.767007466470953e-12,0.19045774226998455,3.589332408165808e-12,0.06999238498204535,1.6339636031389524e-13,0.003186247372836483,5.1281755995120806e-11,15.5,7.055556579871336e-06,1.0798151955209458,0.0,0.0,64.0,5.0,6.857142857142856,64.0,6.869192762300372,4.022999624066753,10.0,1.3125,2.0,39.0,1.9955049902200699,3.122751858569763,14.0,0.640625,0.9761904761904763,31.0,0.95561783015728,2.913722251866915,8.987596930814028,sub-1033,sed,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed_acq-rest_run-2_eeg
6,2.172588218031129e-11,0.4537295490714983,6.393108075839497e-12,0.13351550102047213,9.350026566406426e-12,0.19526863409149411,4.104948463040396e-12,0.0857289199876519,1.7152467303608217e-13,0.003582170422604338,4.788289020358192e-11,14.0,6.861437213956378e-06,1.0589076120085812,0.0,0.0,64.0,4.9375,6.761904761904761,64.0,6.677080512046814,4.028955382108008,12.0,1.140625,1.7380952380952381,37.0,1.7528075128793716,3.0263962944188116,12.0,0.515625,0.7857142857142856,26.0,0.7961111515760422,2.765903657041269,8.341218615915494,sub-1033,sed,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed_acq-rest_run-2_eeg
7,1.8993792432023146e-11,0.5164822687861669,4.118487553448939e-12,0.11199057814207798,5.319242506565734e-12,0.1446417005896624,2.409158946325008e-12,0.06551023882763864,1.8345198992274757e-13,0.004988456113108388,3.677530397444665e-11,16.0,6.395028322003782e-06,1.1120374712870607,0.0,0.0,64.0,5.34375,7.380952380952381,64.0,7.364131281152368,4.006792490350428,11.0,1.078125,1.6428571428571428,29.0,1.6158852353692055,2.825827733967345,9.0,0.515625,0.7857142857142857,30.0,0.8531320244073868,2.890771943618437,8.185616937362374,sub-1033,sed,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed_acq-rest_run-2_eeg
8,1.135866938919639e-11,0.4517071330083475,2.421654595164545e-12,0.09630341520096461,5.466008750909931e-12,0.2173701035986174,3.057417130175506e-12,0.12158617166864252,1.829912942646475e-13,0.0072771264014770964,2.5146092587797333e-11,20.0,4.882109806203516e-06,1.2783142531030423,0.0,0.0,64.0,6.46875,9.095238095238095,64.0,9.08786816895008,4.053406454293755,14.0,1.359375,2.071428571428571,38.0,2.032984435558319,3.0932766037924933,15.0,0.765625,1.1666666666666665,28.0,1.0568318963050842,3.0070953630984625,9.190188298754359,sub-1033,sed,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed_acq-rest_run-2_eeg
9,9.87969194911971e-12,0.44514870866230477,2.479164544746736e-12,0.11170357348578179,4.000504352886675e-12,0.180250493219488,2.850394096256407e-12,0.12843004191443969,1.7465377962583372e-13,0.00786936524578157,2.2194138176450524e-11,22.0,4.837502729060361e-06,1.2419104606344546,0.0,0.0,64.0,6.109375,8.547619047619047,64.0,8.502699360251427,4.057887465882159,12.0,1.28125,1.9523809523809526,39.0,2.003039203584194,3.1111839521384916,21.0,0.84375,1.2857142857142858,31.0,1.2853613197803497,3.056008280424584,9.455592755927618,sub-1033,sed,rest,2.0,2019-12-16T14:48:01.845665Z,data/raw/ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,data/processed/sub-1033/sub-1033_task-sed_acq-rest_run-2_eeg_epochs.npy,sub-1033_task-sed_acq-rest_run-2_eeg
