run_id,command_line,spec_mode,spec_id,selection_mode,bin_label,maze_id,maze_seed,candidate_index,maze_dim,latent_dim,latent_gap,side,barriers,gaps_per_barrier,effective_train_evals,n_runs_eval,shortest_path,detour_ratio,open_fraction,paired_norm_adv_pct_mean,paired_raw_adv_mean,maze_quantum_win,quantum_mean_dist,classical_mean_dist,planner_mean_dist,paired_quantum_win_rate,paired_n_trials
3d6d-bins30,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 30 --bin-max-candidates 600 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-3d6d-bins30/3d6d_bins30.csv --run-id 3d6d-bins30","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,easy,3D/6D|side=9|barriers=6|gaps=2|seed=262,262,60,3,6,3,9,6,2,138,20,26,1.0833333333333333,0.6255144032921811,2.307692307692308,0.6,1,23.6,24.2,0.0,0.2,20
3d6d-bins30,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 30 --bin-max-candidates 600 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-3d6d-bins30/3d6d_bins30.csv --run-id 3d6d-bins30","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,easy,3D/6D|side=9|barriers=6|gaps=2|seed=267,267,65,3,6,3,9,6,2,138,20,24,1.0,0.710562414266118,-2.9166666666666656,-0.7,0,21.2,20.5,0.0,0.6,20
3d6d-bins30,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 30 --bin-max-candidates 600 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-3d6d-bins30/3d6d_bins30.csv --run-id 3d6d-bins30","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,easy,3D/6D|side=9|barriers=6|gaps=2|seed=270,270,68,3,6,3,9,6,2,138,20,24,1.0,0.6241426611796983,6.666666666666667,1.6,1,20.0,21.6,0.0,0.4,20
3d6d-bins30,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 30 --bin-max-candidates 600 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-3d6d-bins30/3d6d_bins30.csv --run-id 3d6d-bins30","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,easy,3D/6D|side=9|barriers=6|gaps=2|seed=276,276,74,3,6,3,9,6,2,138,20,26,1.0833333333333333,0.6255144032921811,-13.846153846153845,-3.6,0,22.0,18.4,0.0,0.0,20
3d6d-bins30,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 30 --bin-max-candidates 600 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-3d6d-bins30/3d6d_bins30.csv --run-id 3d6d-bins30","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,easy,3D/6D|side=9|barriers=6|gaps=2|seed=280,280,78,3,6,3,9,6,2,138,20,24,1.0,0.710562414266118,14.166666666666666,3.4,1,20.5,23.9,0.0,0.4,20
3d6d-bins30,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 30 --bin-max-candidates 600 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-3d6d-bins30/3d6d_bins30.csv --run-id 3d6d-bins30","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,easy,3D/6D|side=9|barriers=6|gaps=2|seed=296,296,94,3,6,3,9,6,2,138,20,24,1.0,0.710562414266118,-10.833333333333332,-2.6,0,12.6,10.0,0.0,0.55,20
3d6d-bins30,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 30 --bin-max-candidates 600 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-3d6d-bins30/3d6d_bins30.csv --run-id 3d6d-bins30","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,easy,3D/6D|side=9|barriers=6|gaps=2|seed=299,299,97,3,6,3,9,6,2,138,20,24,1.0,0.710562414266118,-1.2500000000000004,-0.3,0,17.0,16.7,0.0,0.3,20
3d6d-bins30,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 30 --bin-max-candidates 600 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-3d6d-bins30/3d6d_bins30.csv --run-id 3d6d-bins30","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,easy,3D/6D|side=9|barriers=6|gaps=2|seed=303,303,101,3,6,3,9,6,2,138,20,24,1.0,0.710562414266118,-1.6666666666666667,-0.4,0,20.4,20.0,0.0,0.0,20
3d6d-bins30,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 30 --bin-max-candidates 600 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-3d6d-bins30/3d6d_bins30.csv --run-id 3d6d-bins30","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,easy,3D/6D|side=9|barriers=6|gaps=2|seed=304,304,102,3,6,3,9,6,2,138,20,24,1.0,0.710562414266118,0.0,0.0,0,14.0,14.0,0.0,0.0,20
3d6d-bins30,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 30 --bin-max-candidates 600 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-3d6d-bins30/3d6d_bins30.csv --run-id 3d6d-bins30","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,easy,3D/6D|side=9|barriers=6|gaps=2|seed=306,306,104,3,6,3,9,6,2,138,20,24,1.0,0.7091906721536352,0.0,0.0,0,18.0,18.0,0.0,0.0,20
