maze_dim,latent_dim,bin_label,n_rows,n_mazes,normalized_adv_pct_mean,normalized_adv_pct_sem,normalized_adv_pct_ci_low,normalized_adv_pct_ci_high,normalized_adv_pct_min,normalized_adv_pct_max,maze_quantum_win_rate,maze_quantum_win_ci_low,maze_quantum_win_ci_high,maze_quantum_wins,shortest_path_mean,shortest_path_ci_low,shortest_path_ci_high,shortest_path_min,shortest_path_max,detour_ratio_mean,detour_ratio_ci_low,detour_ratio_ci_high,detour_ratio_min,detour_ratio_max,open_fraction_mean,open_fraction_ci_low,open_fraction_ci_high,open_fraction_min,open_fraction_max,raw_adv_mean,raw_adv_sem,raw_adv_ci_low,raw_adv_ci_high,raw_adv_min,raw_adv_max,quantum_survival_pct_mean,quantum_survival_pct_sem,quantum_survival_pct_ci_low,quantum_survival_pct_ci_high,classical_survival_pct_mean,classical_survival_pct_sem,classical_survival_pct_ci_low,classical_survival_pct_ci_high,survival_lift_pct_mean,survival_lift_pct_sem,survival_lift_pct_ci_low,survival_lift_pct_ci_high,effective_train_evals_mean,effective_train_evals_sem,effective_train_evals_ci_low,effective_train_evals_ci_high,n_runs_eval_mean,n_runs_eval_sem,n_runs_eval_ci_low,n_runs_eval_ci_high,quantum_mean_dist_mean,quantum_mean_dist_sem,quantum_mean_dist_ci_low,quantum_mean_dist_ci_high,classical_mean_dist_mean,classical_mean_dist_sem,classical_mean_dist_ci_low,classical_mean_dist_ci_high,planner_mean_dist_mean,planner_mean_dist_sem,planner_mean_dist_ci_low,planner_mean_dist_ci_high,paired_quantum_win_rate_mean,paired_quantum_win_rate_sem,paired_quantum_win_rate_ci_low,paired_quantum_win_rate_ci_high
3,6,easy,30,30,2.6795,2.5328,-2.2847,7.6437,-28.3333,45.8333,0.4000,0.2459,0.5768,12,24.2667,24.0192,24.5141,24.0000,26.0000,1.0111,1.0008,1.0214,1.0000,1.0833,0.6445,0.6213,0.6677,0.5487,0.7106,0.6367,0.6101,-0.5590,1.8324,-6.8000,11.0000,29.6165,4.4779,20.8398,38.3931,26.9370,3.9754,19.1452,34.7287,2.6795,2.5328,-2.2847,7.6437,138.0000,0.0000,138.0000,138.0000,20.0000,0.0000,20.0000,20.0000,17.0767,1.0841,14.9519,19.2015,17.7133,0.9555,15.8405,19.5862,0.0000,0.0000,0.0000,0.0000,0.3417,0.0570,0.2299,0.4535
3,6,hard,30,30,3.8472,1.9947,-0.0624,7.7568,-21.0526,24.4737,0.6333,0.4551,0.7813,19,36.1333,34.8186,37.4481,34.0000,52.0000,1.5056,1.4508,1.5603,1.4167,2.1667,0.5809,0.5625,0.5993,0.4842,0.7106,1.2233,0.7779,-0.3013,2.7479,-10.8000,9.3000,28.1950,2.4590,23.3754,33.0146,24.3478,2.7180,19.0206,29.6750,3.8472,1.9947,-0.0624,7.7568,138.0000,0.0000,138.0000,138.0000,20.0000,0.0000,20.0000,20.0000,26.0000,1.0729,23.8970,28.1030,27.2233,0.9930,25.2770,29.1697,0.0000,0.0000,0.0000,0.0000,0.3850,0.0641,0.2594,0.5106
3,6,medium,30,30,3.4347,1.9792,-0.4445,7.3139,-20.0000,26.3333,0.5667,0.3920,0.7262,17,29.4000,28.8634,29.9366,28.0000,32.0000,1.2250,1.2026,1.2474,1.1667,1.3333,0.5960,0.5778,0.6142,0.4856,0.7092,0.9667,0.5914,-0.1924,2.1257,-6.4000,7.9000,29.6474,2.8343,24.0921,35.2027,26.2127,2.9673,20.3969,32.0285,3.4347,1.9792,-0.4445,7.3139,138.0000,0.0000,138.0000,138.0000,20.0000,0.0000,20.0000,20.0000,20.7200,0.8821,18.9911,22.4489,21.6867,0.8843,19.9535,23.4198,0.0000,0.0000,0.0000,0.0000,0.3500,0.0693,0.2142,0.4858
